source,canonical_origin,symbol,body_index,variant,canonical_nodes,variant_nodes,iterations,timeout_s,status,proof_elapsed_ms,wall_elapsed_ms,rule_matches,detail
production,python,cudnnSoftmaxForwardOut_tensor,72:1:1,add_zero,6,8,8,5.0,match,23.258,405.368,46,
production,python,cudnnSoftmaxForwardOut_tensor,72:1:1,associate_left,6,6,8,5.0,match,22.505,349.760,2,
production,python,cudnnSoftmaxForwardOut_tensor,72:1:1,associate_right,6,6,8,5.0,match,15.190,364.150,2,
production,python,cudnnSoftmaxForwardOut_tensor,72:1:1,commute_all,6,6,8,5.0,match,26.519,362.199,3,
production,python,cudnnSoftmaxForwardOut_tensor,72:1:1,mul_one,6,8,8,5.0,match,19.189,381.399,42,
production,python,cudnnSoftmaxForwardOut_tensor,72:2:0,add_zero,3,5,8,5.0,match,21.391,369.123,20,
production,python,cudnnSoftmaxForwardOut_tensor,72:2:0,associate_left,3,3,8,5.0,match,14.347,365.574,0,
production,python,cudnnSoftmaxForwardOut_tensor,72:2:0,associate_right,3,3,8,5.0,match,16.269,388.344,0,
production,python,cudnnSoftmaxForwardOut_tensor,72:2:0,commute_all,3,3,8,5.0,match,14.928,392.497,0,
production,python,cudnnSoftmaxForwardOut_tensor,72:2:0,mul_one,3,5,8,5.0,match,19.651,377.544,20,
production,python,cudnnSoftmaxForward_tensor,70:0:0,add_zero,6,8,8,5.0,match,15.219,347.880,20,
production,python,cudnnSoftmaxForward_tensor,70:0:0,associate_left,6,6,8,5.0,match,14.819,340.743,0,
production,python,cudnnSoftmaxForward_tensor,70:0:0,associate_right,6,6,8,5.0,match,14.759,414.936,0,
production,python,cudnnSoftmaxForward_tensor,70:0:0,commute_all,6,6,8,5.0,match,14.698,338.423,0,
production,python,cudnnSoftmaxForward_tensor,70:0:0,mul_one,6,8,8,5.0,match,18.133,348.567,20,
production,python,cudnnSoftmaxForward_tensor,70:1:0,add_zero,4,6,8,5.0,match,14.582,330.042,20,
production,python,cudnnSoftmaxForward_tensor,70:1:0,associate_left,4,4,8,5.0,match,14.638,335.566,0,
production,python,cudnnSoftmaxForward_tensor,70:1:0,associate_right,4,4,8,5.0,match,20.613,342.738,0,
production,python,cudnnSoftmaxForward_tensor,70:1:0,commute_all,4,4,8,5.0,match,14.073,342.527,0,
production,python,cudnnSoftmaxForward_tensor,70:1:0,mul_one,4,6,8,5.0,match,16.346,330.077,20,
production,python,cudnnSoftmaxForward_tensor,70:1:1,add_zero,6,8,8,5.0,match,17.907,348.586,46,
production,python,cudnnSoftmaxForward_tensor,70:1:1,associate_left,6,6,8,5.0,match,14.077,325.493,2,
production,python,cudnnSoftmaxForward_tensor,70:1:1,associate_right,6,6,8,5.0,match,20.110,383.797,2,
production,python,cudnnSoftmaxForward_tensor,70:1:1,commute_all,6,6,8,5.0,match,16.048,345.218,3,
production,python,cudnnSoftmaxForward_tensor,70:1:1,mul_one,6,8,8,5.0,match,16.029,360.269,42,
production,python,cudnnSoftmaxForward_tensor,70:2:0,add_zero,3,5,8,5.0,match,15.558,384.418,20,
production,python,cudnnSoftmaxForward_tensor,70:2:0,associate_left,3,3,8,5.0,match,18.801,374.420,0,
production,python,cudnnSoftmaxForward_tensor,70:2:0,associate_right,3,3,8,5.0,match,14.497,335.664,0,
production,python,cudnnSoftmaxForward_tensor,70:2:0,commute_all,3,3,8,5.0,match,19.279,348.519,0,
production,python,cudnnSoftmaxForward_tensor,70:2:0,mul_one,3,5,8,5.0,match,17.283,331.427,20,
production,python,cufftZ2Z_1D_tensor,5:0:0,add_zero,1,3,8,5.0,match,13.863,340.762,8,
production,python,cufftZ2Z_1D_tensor,5:0:0,associate_left,1,1,8,5.0,match,13.341,372.325,0,
production,python,cufftZ2Z_1D_tensor,5:0:0,associate_right,1,1,8,5.0,match,18.801,450.049,0,
production,python,cufftZ2Z_1D_tensor,5:0:0,commute_all,1,1,8,5.0,match,13.507,352.414,0,
production,python,cufftZ2Z_1D_tensor,5:0:0,mul_one,1,3,8,5.0,match,14.859,343.430,24,
production,python,cufftZ2Z_1D_tensor,5:1:0,add_zero,1,3,8,5.0,match,15.328,399.274,20,
production,python,cufftZ2Z_1D_tensor,5:1:0,associate_left,1,1,8,5.0,match,14.097,344.579,0,
production,python,cufftZ2Z_1D_tensor,5:1:0,associate_right,1,1,8,5.0,match,13.585,333.034,0,
production,python,cufftZ2Z_1D_tensor,5:1:0,commute_all,1,1,8,5.0,match,14.632,333.295,0,
production,python,cufftZ2Z_1D_tensor,5:1:0,mul_one,1,3,8,5.0,match,18.348,379.198,20,
production,python,cutensorUnary_abs_f32,38:0:0,add_zero,8,10,8,5.0,match,16.315,328.834,20,
production,python,cutensorUnary_abs_f32,38:0:0,associate_left,8,8,8,5.0,match,13.845,394.733,0,
production,python,cutensorUnary_abs_f32,38:0:0,associate_right,8,8,8,5.0,match,16.801,341.293,0,
production,python,cutensorUnary_abs_f32,38:0:0,commute_all,8,8,8,5.0,match,14.257,336.958,0,
production,python,cutensorUnary_abs_f32,38:0:0,mul_one,8,10,8,5.0,match,15.796,337.506,20,
production,python,cutensorUnary_acos_f32,19:0:0,add_zero,2,4,8,5.0,match,17.507,347.707,20,
production,python,cutensorUnary_acos_f32,19:0:0,associate_left,2,2,8,5.0,match,14.056,366.301,0,
production,python,cutensorUnary_acos_f32,19:0:0,associate_right,2,2,8,5.0,match,14.534,369.046,0,
production,python,cutensorUnary_acos_f32,19:0:0,commute_all,2,2,8,5.0,match,14.332,344.003,0,
production,python,cutensorUnary_acos_f32,19:0:0,mul_one,2,4,8,5.0,match,14.747,366.947,20,
production,python,cutensorUnary_acosh_f32,20:0:0,add_zero,2,4,8,5.0,match,14.717,342.452,20,
production,python,cutensorUnary_acosh_f32,20:0:0,associate_left,2,2,8,5.0,match,14.527,345.325,0,
production,python,cutensorUnary_acosh_f32,20:0:0,associate_right,2,2,8,5.0,match,15.069,336.607,0,
production,python,cutensorUnary_acosh_f32,20:0:0,commute_all,2,2,8,5.0,match,13.555,351.837,0,
production,python,cutensorUnary_acosh_f32,20:0:0,mul_one,2,4,8,5.0,match,27.286,481.392,20,
production,python,cutensorUnary_asin_f32,21:0:0,add_zero,2,4,8,5.0,match,22.031,338.340,20,
production,python,cutensorUnary_asin_f32,21:0:0,associate_left,2,2,8,5.0,match,14.492,471.086,0,
production,python,cutensorUnary_asin_f32,21:0:0,associate_right,2,2,8,5.0,match,13.650,326.830,0,
production,python,cutensorUnary_asin_f32,21:0:0,commute_all,2,2,8,5.0,match,14.135,319.379,0,
production,python,cutensorUnary_asin_f32,21:0:0,mul_one,2,4,8,5.0,match,16.585,382.848,20,
production,python,cutensorUnary_asinh_f32,22:0:0,add_zero,2,4,8,5.0,match,15.674,352.895,20,
production,python,cutensorUnary_asinh_f32,22:0:0,associate_left,2,2,8,5.0,match,22.914,374.007,0,
production,python,cutensorUnary_asinh_f32,22:0:0,associate_right,2,2,8,5.0,match,14.863,337.955,0,
production,python,cutensorUnary_asinh_f32,22:0:0,commute_all,2,2,8,5.0,match,13.805,369.223,0,
production,python,cutensorUnary_asinh_f32,22:0:0,mul_one,2,4,8,5.0,match,21.695,413.805,20,
production,python,cutensorUnary_atan_f32,23:0:0,add_zero,2,4,8,5.0,match,14.569,320.973,20,
production,python,cutensorUnary_atan_f32,23:0:0,associate_left,2,2,8,5.0,match,20.897,394.878,0,
production,python,cutensorUnary_atan_f32,23:0:0,associate_right,2,2,8,5.0,match,13.310,383.443,0,
production,python,cutensorUnary_atan_f32,23:0:0,commute_all,2,2,8,5.0,match,16.225,330.069,0,
production,python,cutensorUnary_atan_f32,23:0:0,mul_one,2,4,8,5.0,match,16.566,355.006,20,
production,python,cutensorUnary_atanh_f32,24:0:0,add_zero,2,4,8,5.0,match,15.402,343.459,20,
production,python,cutensorUnary_atanh_f32,24:0:0,associate_left,2,2,8,5.0,match,15.784,405.139,0,
production,python,cutensorUnary_atanh_f32,24:0:0,associate_right,2,2,8,5.0,match,14.567,330.824,0,
production,python,cutensorUnary_atanh_f32,24:0:0,commute_all,2,2,8,5.0,match,13.802,332.922,0,
production,python,cutensorUnary_atanh_f32,24:0:0,mul_one,2,4,8,5.0,match,14.863,339.069,20,
production,python,cutensorUnary_ceil_f32,25:0:0,add_zero,2,4,8,5.0,match,15.950,350.889,20,
production,python,cutensorUnary_ceil_f32,25:0:0,associate_left,2,2,8,5.0,match,14.107,385.151,0,
production,python,cutensorUnary_ceil_f32,25:0:0,associate_right,2,2,8,5.0,match,15.360,356.716,0,
production,python,cutensorUnary_ceil_f32,25:0:0,commute_all,2,2,8,5.0,match,14.045,351.699,0,
production,python,cutensorUnary_ceil_f32,25:0:0,mul_one,2,4,8,5.0,match,15.529,362.781,20,
production,python,cutensorUnary_cos_f32,26:0:0,add_zero,2,4,8,5.0,match,16.591,352.380,20,
production,python,cutensorUnary_cos_f32,26:0:0,associate_left,2,2,8,5.0,match,13.725,337.939,0,
production,python,cutensorUnary_cos_f32,26:0:0,associate_right,2,2,8,5.0,match,13.887,346.767,0,
production,python,cutensorUnary_cos_f32,26:0:0,commute_all,2,2,8,5.0,match,41.249,502.861,0,
production,python,cutensorUnary_cos_f32,26:0:0,mul_one,2,4,8,5.0,match,23.719,484.902,20,
production,python,cutensorUnary_cosh_f32,27:0:0,add_zero,2,4,8,5.0,match,21.087,400.510,20,
production,python,cutensorUnary_cosh_f32,27:0:0,associate_left,2,2,8,5.0,match,19.838,380.186,0,
production,python,cutensorUnary_cosh_f32,27:0:0,associate_right,2,2,8,5.0,match,14.277,343.289,0,
production,python,cutensorUnary_cosh_f32,27:0:0,commute_all,2,2,8,5.0,match,16.962,385.618,0,
production,python,cutensorUnary_cosh_f32,27:0:0,mul_one,2,4,8,5.0,match,21.053,414.086,20,
production,python,cutensorUnary_exp_f32,28:0:0,add_zero,2,4,8,5.0,match,15.516,355.209,20,
production,python,cutensorUnary_exp_f32,28:0:0,associate_left,2,2,8,5.0,match,13.498,373.936,0,
production,python,cutensorUnary_exp_f32,28:0:0,associate_right,2,2,8,5.0,match,13.126,335.712,0,
production,python,cutensorUnary_exp_f32,28:0:0,commute_all,2,2,8,5.0,match,14.159,373.901,0,
production,python,cutensorUnary_exp_f32,28:0:0,mul_one,2,4,8,5.0,match,14.767,343.862,20,
production,python,cutensorUnary_floor_f32,29:0:0,add_zero,2,4,8,5.0,match,14.549,378.761,20,
production,python,cutensorUnary_floor_f32,29:0:0,associate_left,2,2,8,5.0,match,14.225,373.792,0,
production,python,cutensorUnary_floor_f32,29:0:0,associate_right,2,2,8,5.0,match,13.001,347.055,0,
production,python,cutensorUnary_floor_f32,29:0:0,commute_all,2,2,8,5.0,match,14.730,347.574,0,
production,python,cutensorUnary_floor_f32,29:0:0,mul_one,2,4,8,5.0,match,14.754,334.877,20,
production,python,cutensorUnary_log_f32,30:0:0,add_zero,2,4,8,5.0,match,15.457,330.188,20,
production,python,cutensorUnary_log_f32,30:0:0,associate_left,2,2,8,5.0,match,14.126,321.585,0,
production,python,cutensorUnary_log_f32,30:0:0,associate_right,2,2,8,5.0,match,14.275,335.633,0,
production,python,cutensorUnary_log_f32,30:0:0,commute_all,2,2,8,5.0,match,14.780,356.113,0,
production,python,cutensorUnary_log_f32,30:0:0,mul_one,2,4,8,5.0,match,20.250,399.129,20,
production,python,cutensorUnary_mish_f32,42:0:0,add_zero,6,8,8,5.0,match,16.335,414.097,22,
production,python,cutensorUnary_mish_f32,42:0:0,associate_left,6,6,8,5.0,match,14.132,338.890,2,
production,python,cutensorUnary_mish_f32,42:0:0,associate_right,6,6,8,5.0,match,15.050,365.769,2,
production,python,cutensorUnary_mish_f32,42:0:0,commute_all,6,6,8,5.0,match,15.487,398.378,3,
production,python,cutensorUnary_mish_f32,42:0:0,mul_one,6,8,8,5.0,match,16.545,379.182,46,
production,python,cutensorUnary_neg_f32,36:0:0,add_zero,3,5,8,5.0,match,14.313,314.092,20,
production,python,cutensorUnary_neg_f32,36:0:0,associate_left,3,3,8,5.0,match,16.414,347.839,0,
production,python,cutensorUnary_neg_f32,36:0:0,associate_right,3,3,8,5.0,match,15.856,385.471,0,
production,python,cutensorUnary_neg_f32,36:0:0,commute_all,3,3,8,5.0,match,13.335,314.595,0,
production,python,cutensorUnary_neg_f32,36:0:0,mul_one,3,5,8,5.0,match,14.547,319.685,20,
production,python,cutensorUnary_reciprocal_f32,37:0:0,add_zero,3,5,8,5.0,match,14.462,334.170,20,
production,python,cutensorUnary_reciprocal_f32,37:0:0,associate_left,3,3,8,5.0,match,13.690,330.391,0,
production,python,cutensorUnary_reciprocal_f32,37:0:0,associate_right,3,3,8,5.0,match,15.349,343.478,0,
production,python,cutensorUnary_reciprocal_f32,37:0:0,commute_all,3,3,8,5.0,match,14.245,333.706,0,
production,python,cutensorUnary_reciprocal_f32,37:0:0,mul_one,3,5,8,5.0,match,15.379,324.886,20,
production,python,cutensorUnary_relu_f32,39:0:0,add_zero,6,8,8,5.0,match,17.136,344.174,20,
production,python,cutensorUnary_relu_f32,39:0:0,associate_left,6,6,8,5.0,match,14.393,336.057,0,
production,python,cutensorUnary_relu_f32,39:0:0,associate_right,6,6,8,5.0,match,15.176,363.623,0,
production,python,cutensorUnary_relu_f32,39:0:0,commute_all,6,6,8,5.0,match,14.090,322.756,0,
production,python,cutensorUnary_relu_f32,39:0:0,mul_one,6,8,8,5.0,match,16.200,330.428,20,
production,python,cutensorUnary_sigmoid_f32,40:0:0,add_zero,8,10,8,5.0,match,15.439,324.000,22,
production,python,cutensorUnary_sigmoid_f32,40:0:0,associate_left,8,8,8,5.0,match,14.449,337.271,2,
production,python,cutensorUnary_sigmoid_f32,40:0:0,associate_right,8,8,8,5.0,match,21.690,378.634,2,
production,python,cutensorUnary_sigmoid_f32,40:0:0,commute_all,8,8,8,5.0,match,15.132,334.730,3,
production,python,cutensorUnary_sigmoid_f32,40:0:0,mul_one,8,10,8,5.0,match,18.651,377.199,22,
production,python,cutensorUnary_silu_f32,41:0:0,add_zero,8,10,8,5.0,match,15.951,378.599,22,
production,python,cutensorUnary_silu_f32,41:0:0,associate_left,8,8,8,5.0,match,14.412,332.836,2,
production,python,cutensorUnary_silu_f32,41:0:0,associate_right,8,8,8,5.0,match,15.956,327.001,2,
production,python,cutensorUnary_silu_f32,41:0:0,commute_all,8,8,8,5.0,match,16.271,344.477,3,
production,python,cutensorUnary_silu_f32,41:0:0,mul_one,8,10,8,5.0,match,19.048,366.876,22,
production,python,cutensorUnary_sin_f32,31:0:0,add_zero,2,4,8,5.0,match,25.571,384.200,20,
production,python,cutensorUnary_sin_f32,31:0:0,associate_left,2,2,8,5.0,match,15.529,336.957,0,
production,python,cutensorUnary_sin_f32,31:0:0,associate_right,2,2,8,5.0,match,14.484,338.171,0,
production,python,cutensorUnary_sin_f32,31:0:0,commute_all,2,2,8,5.0,match,19.002,346.428,0,
production,python,cutensorUnary_sin_f32,31:0:0,mul_one,2,4,8,5.0,match,15.431,324.787,20,
production,python,cutensorUnary_sinh_f32,32:0:0,add_zero,2,4,8,5.0,match,15.194,332.745,20,
production,python,cutensorUnary_sinh_f32,32:0:0,associate_left,2,2,8,5.0,match,18.511,351.797,0,
production,python,cutensorUnary_sinh_f32,32:0:0,associate_right,2,2,8,5.0,match,13.862,361.101,0,
production,python,cutensorUnary_sinh_f32,32:0:0,commute_all,2,2,8,5.0,match,14.805,341.903,0,
production,python,cutensorUnary_sinh_f32,32:0:0,mul_one,2,4,8,5.0,match,14.341,383.096,20,
production,python,cutensorUnary_sqrt_f32,33:0:0,add_zero,2,4,8,5.0,match,15.598,335.534,20,
production,python,cutensorUnary_sqrt_f32,33:0:0,associate_left,2,2,8,5.0,match,13.263,332.082,0,
production,python,cutensorUnary_sqrt_f32,33:0:0,associate_right,2,2,8,5.0,match,13.940,322.986,0,
production,python,cutensorUnary_sqrt_f32,33:0:0,commute_all,2,2,8,5.0,match,13.423,345.241,0,
production,python,cutensorUnary_sqrt_f32,33:0:0,mul_one,2,4,8,5.0,match,15.696,321.119,20,
production,python,cutensorUnary_tan_f32,34:0:0,add_zero,2,4,8,5.0,match,15.168,344.125,20,
production,python,cutensorUnary_tan_f32,34:0:0,associate_left,2,2,8,5.0,match,13.441,478.741,0,
production,python,cutensorUnary_tan_f32,34:0:0,associate_right,2,2,8,5.0,match,19.165,354.301,0,
production,python,cutensorUnary_tan_f32,34:0:0,commute_all,2,2,8,5.0,match,13.691,488.094,0,
production,python,cutensorUnary_tan_f32,34:0:0,mul_one,2,4,8,5.0,match,16.132,355.811,20,
production,python,cutensorUnary_tanh_f32,35:0:0,add_zero,2,4,8,5.0,match,14.604,352.423,20,
production,python,cutensorUnary_tanh_f32,35:0:0,associate_left,2,2,8,5.0,match,13.926,339.694,0,
production,python,cutensorUnary_tanh_f32,35:0:0,associate_right,2,2,8,5.0,match,13.891,324.990,0,
production,python,cutensorUnary_tanh_f32,35:0:0,commute_all,2,2,8,5.0,match,14.011,330.957,0,
production,python,cutensorUnary_tanh_f32,35:0:0,mul_one,2,4,8,5.0,match,15.321,343.648,20,
production,python,cutensornetContraction2_f64,15:0:0,add_zero,1,3,8,5.0,match,16.062,354.511,8,
production,python,cutensornetContraction2_f64,15:0:0,associate_left,1,1,8,5.0,match,22.758,453.020,0,
production,python,cutensornetContraction2_f64,15:0:0,associate_right,1,1,8,5.0,match,13.559,325.992,0,
production,python,cutensornetContraction2_f64,15:0:0,commute_all,1,1,8,5.0,match,13.284,365.842,0,
production,python,cutensornetContraction2_f64,15:0:0,mul_one,1,3,8,5.0,match,23.244,460.863,24,
production,python,cutensornetContraction2_f64,15:1:0,add_zero,5,7,8,5.0,match,26.225,491.586,48,
production,python,cutensornetContraction2_f64,15:1:0,associate_left,5,5,8,5.0,match,15.922,339.915,4,
production,python,cutensornetContraction2_f64,15:1:0,associate_right,5,5,8,5.0,match,13.963,372.397,4,
production,python,cutensornetContraction2_f64,15:1:0,commute_all,5,5,8,5.0,match,17.174,416.695,6,
production,python,cutensornetContraction2_f64,15:1:0,mul_one,5,7,8,5.0,match,16.941,476.728,63,
production,python,cutensornetTensorProduct3D_f32_tensor,4:0:0,add_zero,1,3,8,5.0,match,13.574,338.719,8,
production,python,cutensornetTensorProduct3D_f32_tensor,4:0:0,associate_left,1,1,8,5.0,match,14.715,345.775,0,
production,python,cutensornetTensorProduct3D_f32_tensor,4:0:0,associate_right,1,1,8,5.0,match,14.514,359.257,0,
production,python,cutensornetTensorProduct3D_f32_tensor,4:0:0,commute_all,1,1,8,5.0,match,14.240,333.617,0,
production,python,cutensornetTensorProduct3D_f32_tensor,4:0:0,mul_one,1,3,8,5.0,match,18.578,360.054,24,
production,python,cutensornetTensorProduct3D_f32_tensor,4:1:0,add_zero,9,11,8,5.0,match,16.507,352.121,156,
production,python,cutensornetTensorProduct3D_f32_tensor,4:1:0,associate_left,9,9,8,5.0,match,16.113,345.498,112,
production,python,cutensornetTensorProduct3D_f32_tensor,4:1:0,associate_right,9,9,8,5.0,match,15.775,353.636,107,
production,python,cutensornetTensorProduct3D_f32_tensor,4:1:0,commute_all,9,9,8,5.0,match,16.308,366.144,132,
production,python,cutensornetTensorProduct3D_f32_tensor,4:1:0,mul_one,9,11,8,5.0,match,18.480,384.231,398,
production,python,derivative_fourth_order,145:0:0,add_zero,13,15,8,5.0,match,17.765,354.136,26,
production,python,derivative_fourth_order,145:0:0,associate_left,13,13,8,5.0,match,25.666,428.448,6,
production,python,derivative_fourth_order,145:0:0,associate_right,13,13,8,5.0,match,15.927,372.358,6,
production,python,derivative_fourth_order,145:0:0,commute_all,13,13,8,5.0,match,16.255,350.645,9,
production,python,derivative_fourth_order,145:0:0,mul_one,13,15,8,5.0,match,24.693,385.895,26,
production,python,elemwise_add_out_scalar_1D,151:0:0,add_zero,3,5,8,5.0,match,15.441,364.334,46,
production,python,elemwise_add_out_scalar_1D,151:0:0,associate_left,3,3,8,5.0,match,14.395,362.765,2,
production,python,elemwise_add_out_scalar_1D,151:0:0,associate_right,3,3,8,5.0,match,14.260,370.204,2,
production,python,elemwise_add_out_scalar_1D,151:0:0,commute_all,3,3,8,5.0,match,15.809,350.915,3,
production,python,elemwise_add_out_scalar_1D,151:0:0,mul_one,3,5,8,5.0,match,15.327,357.117,42,
production,python,elemwise_add_scalar_1D,55:0:0,add_zero,3,5,8,5.0,match,27.552,510.894,46,
production,python,elemwise_add_scalar_1D,55:0:0,associate_left,3,3,8,5.0,match,19.171,369.925,2,
production,python,elemwise_add_scalar_1D,55:0:0,associate_right,3,3,8,5.0,match,14.795,368.241,2,
production,python,elemwise_add_scalar_1D,55:0:0,commute_all,3,3,8,5.0,match,14.264,345.849,3,
production,python,elemwise_add_scalar_1D,55:0:0,mul_one,3,5,8,5.0,match,15.733,350.434,42,
production,python,elemwise_avg2,128:0:0,add_zero,5,7,8,5.0,match,15.682,353.683,48,
production,python,elemwise_avg2,128:0:0,associate_left,5,5,8,5.0,match,14.228,365.298,12,
production,python,elemwise_avg2,128:0:0,associate_right,5,5,8,5.0,match,14.516,361.064,12,
production,python,elemwise_avg2,128:0:0,commute_all,5,5,8,5.0,match,19.137,379.978,18,
production,python,elemwise_avg2,128:0:0,mul_one,5,7,8,5.0,match,20.041,344.068,115,
production,python,elemwise_axpby_inputs_1D,48:0:0,add_zero,7,9,8,5.0,match,15.274,345.451,50,
production,python,elemwise_axpby_inputs_1D,48:0:0,associate_left,7,7,8,5.0,match,14.755,349.379,6,
production,python,elemwise_axpby_inputs_1D,48:0:0,associate_right,7,7,8,5.0,match,14.369,340.693,6,
production,python,elemwise_axpby_inputs_1D,48:0:0,commute_all,7,7,8,5.0,match,15.541,337.617,9,
production,python,elemwise_axpby_inputs_1D,48:0:0,mul_one,7,9,8,5.0,match,15.269,337.191,84,
production,python,elemwise_div_scalar,157:0:0,add_zero,3,5,8,5.0,match,15.660,333.630,20,
production,python,elemwise_div_scalar,157:0:0,associate_left,3,3,8,5.0,match,14.109,340.759,0,
production,python,elemwise_div_scalar,157:0:0,associate_right,3,3,8,5.0,match,17.921,357.246,0,
production,python,elemwise_div_scalar,157:0:0,commute_all,3,3,8,5.0,match,19.115,377.239,0,
production,python,elemwise_div_scalar,157:0:0,mul_one,3,5,8,5.0,match,15.776,357.434,20,
production,python,elemwise_div_scalar_by_input_1D,56:0:0,add_zero,3,5,8,5.0,match,14.656,351.550,20,
production,python,elemwise_div_scalar_by_input_1D,56:0:0,associate_left,3,3,8,5.0,match,26.420,427.836,0,
production,python,elemwise_div_scalar_by_input_1D,56:0:0,associate_right,3,3,8,5.0,match,23.384,459.395,0,
production,python,elemwise_div_scalar_by_input_1D,56:0:0,commute_all,3,3,8,5.0,match,17.708,351.983,0,
production,python,elemwise_div_scalar_by_input_1D,56:0:0,mul_one,3,5,8,5.0,match,15.835,338.481,20,
production,python,elemwise_fma3,156:0:0,add_zero,5,7,8,5.0,match,15.151,348.247,48,
production,python,elemwise_fma3,156:0:0,associate_left,5,5,8,5.0,match,14.627,362.489,4,
production,python,elemwise_fma3,156:0:0,associate_right,5,5,8,5.0,match,14.661,434.456,4,
production,python,elemwise_fma3,156:0:0,commute_all,5,5,8,5.0,match,14.173,370.078,6,
production,python,elemwise_fma3,156:0:0,mul_one,5,7,8,5.0,match,16.071,370.294,63,
production,python,elemwise_half_diff,129:0:0,add_zero,5,7,8,5.0,match,15.374,364.101,22,
production,python,elemwise_half_diff,129:0:0,associate_left,5,5,8,5.0,match,14.213,342.246,2,
production,python,elemwise_half_diff,129:0:0,associate_right,5,5,8,5.0,match,14.280,384.526,2,
production,python,elemwise_half_diff,129:0:0,commute_all,5,5,8,5.0,match,16.186,345.493,3,
production,python,elemwise_half_diff,129:0:0,mul_one,5,7,8,5.0,match,15.121,340.951,50,
production,python,elemwise_linear_reaction,130:0:0,add_zero,5,7,8,5.0,match,16.394,349.536,22,
production,python,elemwise_linear_reaction,130:0:0,associate_left,5,5,8,5.0,match,15.358,341.216,2,
production,python,elemwise_linear_reaction,130:0:0,associate_right,5,5,8,5.0,match,16.042,339.604,2,
production,python,elemwise_linear_reaction,130:0:0,commute_all,5,5,8,5.0,match,14.936,357.314,3,
production,python,elemwise_linear_reaction,130:0:0,mul_one,5,7,8,5.0,match,15.189,343.881,22,
production,python,elemwise_mul_inputs,127:0:0,add_zero,3,5,8,5.0,match,15.472,349.547,22,
production,python,elemwise_mul_inputs,127:0:0,associate_left,3,3,8,5.0,match,14.165,332.777,2,
production,python,elemwise_mul_inputs,127:0:0,associate_right,3,3,8,5.0,match,18.897,363.287,2,
production,python,elemwise_mul_inputs,127:0:0,commute_all,3,3,8,5.0,match,14.233,338.986,3,
production,python,elemwise_mul_inputs,127:0:0,mul_one,3,5,8,5.0,match,17.591,358.639,46,
production,python,elemwise_mul_inputs_scaled_1D,54:0:0,add_zero,5,7,8,5.0,match,16.316,356.441,38,
production,python,elemwise_mul_inputs_scaled_1D,54:0:0,associate_left,5,5,8,5.0,match,21.082,390.462,18,
production,python,elemwise_mul_inputs_scaled_1D,54:0:0,associate_right,5,5,8,5.0,match,21.350,369.426,21,
production,python,elemwise_mul_inputs_scaled_1D,54:0:0,commute_all,5,5,8,5.0,match,15.262,360.316,23,
production,python,elemwise_mul_inputs_scaled_1D,54:0:0,mul_one,5,7,8,5.0,match,17.389,351.353,119,
production,python,elemwise_scale_input_1D,53:0:0,add_zero,3,5,8,5.0,match,17.907,395.663,22,
production,python,elemwise_scale_input_1D,53:0:0,associate_left,3,3,8,5.0,match,13.842,367.492,2,
production,python,elemwise_scale_input_1D,53:0:0,associate_right,3,3,8,5.0,match,18.801,380.652,2,
production,python,elemwise_scale_input_1D,53:0:0,commute_all,3,3,8,5.0,match,19.309,366.355,3,
production,python,elemwise_scale_input_1D,53:0:0,mul_one,3,5,8,5.0,match,17.319,355.090,46,
production,python,elemwise_select_inputs,136:0:0,add_zero,4,6,8,5.0,match,15.340,343.913,20,
production,python,elemwise_select_inputs,136:0:0,associate_left,4,4,8,5.0,match,13.971,345.697,0,
production,python,elemwise_select_inputs,136:0:0,associate_right,4,4,8,5.0,match,16.011,330.942,0,
production,python,elemwise_select_inputs,136:0:0,commute_all,4,4,8,5.0,match,14.000,336.155,0,
production,python,elemwise_select_inputs,136:0:0,mul_one,4,6,8,5.0,match,14.840,344.607,20,
production,python,elemwise_select_mul_or_zero,154:0:0,add_zero,6,8,8,5.0,match,16.055,368.393,22,
production,python,elemwise_select_mul_or_zero,154:0:0,associate_left,6,6,8,5.0,match,18.757,341.583,2,
production,python,elemwise_select_mul_or_zero,154:0:0,associate_right,6,6,8,5.0,match,14.719,372.307,2,
production,python,elemwise_select_mul_or_zero,154:0:0,commute_all,6,6,8,5.0,match,14.968,390.820,3,
production,python,elemwise_select_mul_or_zero,154:0:0,mul_one,6,8,8,5.0,match,17.355,354.157,22,
production,python,elemwise_sub_from_out,159:0:0,add_zero,3,5,8,5.0,match,15.299,327.150,20,
production,python,elemwise_sub_from_out,159:0:0,associate_left,3,3,8,5.0,match,15.736,360.993,0,
production,python,elemwise_sub_from_out,159:0:0,associate_right,3,3,8,5.0,match,13.240,312.374,0,
production,python,elemwise_sub_from_out,159:0:0,commute_all,3,3,8,5.0,match,14.733,379.673,0,
production,python,elemwise_sub_from_out,159:0:0,mul_one,3,5,8,5.0,match,16.504,387.908,20,
production,python,elemwise_sub_inputs,158:0:0,add_zero,3,5,8,5.0,match,15.959,385.317,20,
production,python,elemwise_sub_inputs,158:0:0,associate_left,3,3,8,5.0,match,15.138,376.825,0,
production,python,elemwise_sub_inputs,158:0:0,associate_right,3,3,8,5.0,match,22.379,442.871,0,
production,python,elemwise_sub_inputs,158:0:0,commute_all,3,3,8,5.0,match,13.797,344.255,0,
